my_dates,dt_start,start,label,tp,before_avg,before_density,day_of_week,kind,red_diff,blu_diff,diff_to_first,result
2018-12-13 12:00:00,2018-12-12 13:00:00,1.6779,3478,0.024602846331111428,1.6766900000000002,1.6735570340681365,3,1,0.004261575704009646,0.003412606444704202,0.0011091327200538623,1.0
2018-12-14 02:00:00,2018-12-13 03:00:00,1.68557,4378,0.01145224399401745,1.6806320833333332,1.6855229859719438,4,1,-0.0004923421182738696,0.003989752706859528,0.00014620584006319604,1.0
2018-12-17 13:00:00,2018-12-17 04:00:00,1.68288,4378,0.006401933697506967,1.6840165,1.6823835470941884,0,1,-0.002307403305840783,0.0006693053718511699,0.002353934212173225,1.0
2018-12-17 13:00:00,2018-12-17 03:00:00,1.68303,3478,0.005979940325053335,1.6842233333333334,1.6824289178356715,0,1,0.002619169130404053,0.0029237377420552324,0.0016615023002808373,1.0
2018-12-17 13:00:00,2018-12-17 02:00:00,1.68313,3748,0.007328160962912999,1.6843840909090908,1.6824742885771544,0,1,0.003152464076858541,0.004947255942103324,0.001912855454541118,1.0
2018-12-17 21:00:00,2018-12-17 06:00:00,1.68314,3478,0.006722021777945343,1.6887375,1.6896884168336672,0,1,0.0003471119630626962,0.002500069309453901,0.003103075978434067,1.0
2018-12-17 21:00:00,2018-12-17 01:00:00,1.68445,3748,0.007803150965196792,1.6845917391304348,1.682496973947896,0,1,0.002569355499789205,0.005317945896533338,0.000911610808862484,1.0
2018-12-17 21:00:00,2018-12-17,1.68345,3478,0.006090804860657162,1.68477125,1.6881229458917837,0,1,0.0013596692298314395,0.0031387398699944673,0.0038829689784831705,1.0
2018-12-17 21:00:00,2018-12-17 05:00:00,1.68297,3478,0.006889921758721052,1.6886108333333334,1.6898887374749498,0,1,0.0002464346205741652,0.002522855519779155,0.003241837661532632,1.0
2018-12-17 21:00:00,2018-12-17 07:00:00,1.68386,3478,0.00745433044609034,1.68892,1.6894690781563126,0,1,0.0010889089050272194,0.002440077485855729,0.0023570806272934512,1.0
2018-12-18 07:00:00,2018-12-17 08:00:00,1.68386,3478,0.00958819836877467,1.689085,1.6892726052104208,1,1,0.0019282994945954977,0.003584594922618089,0.0017878015016308253,1.0
2018-12-18 08:00:00,2018-12-17 09:00:00,1.68393,3478,0.0109186969154611,1.6891679166666669,1.689157995991984,1,1,0.0026603394024726783,0.004891340924238374,0.0013839944089817367,1.0
2018-12-18 09:00:00,2018-12-17 10:00:00,1.68546,3478,0.011973960199010314,1.6891904166666667,1.6892234869739482,1,1,0.003971594683570556,0.004602011209764001,0.0005589758008064383,1.0
2018-12-18 10:00:00,2018-12-18 03:00:00,1.69249,3748,0.006484210644247757,1.68790875,1.6908832064128256,1,0,0.0032274718021712,0.0054830043736455725,0.00016529689079525234,0.0
2018-12-18 10:00:00,2018-12-17 11:00:00,1.68553,3478,0.012593507511362569,1.68888375,1.6892125851703406,1,1,0.0046227349734973,0.003512896236266716,0.0011292322795415366,1.0
2018-12-18 19:00:00,2018-12-18 15:00:00,1.70003,3478,0.010453991725160705,1.6924470833333334,1.691777354709419,1,0,0.0038504772251461983,0.0032334907206004178,0.002367742179218757,0.0
2018-12-18 21:00:00,2018-12-18 18:00:00,1.7018799999999998,3478,0.012076185489749314,1.6936058333333333,1.692036352705411,1,0,0.0028204595928020826,0.003834989318786564,0.003708458882804466,0.0
2018-12-19 09:00:00,2018-12-18 14:00:00,1.69982,3478,0.011860756927829064,1.6920091666666666,1.6916662525050101,2,0,0.004499979868137771,0.0034669971923606546,0.0011442556875314036,0.0
2018-12-19 09:00:00,2018-12-18 13:00:00,1.70036,3478,0.012544026491794643,1.69165125,1.69167130260521,2,0,0.0045783739816809286,0.003368720507560541,0.0016804595656734198,0.0
2018-12-19 15:00:00,2018-12-18 22:00:00,1.7029900000000002,3478,0.006453915209315042,1.6956866666666666,1.6924726653306612,2,0,0.003163156452402616,0.0021989755029392377,0.007601490297992619,0.0
2018-12-19 15:00:00,2018-12-19 02:00:00,1.7034,3748,0.006053439757883528,1.6975554166666669,1.6933003006012024,2,0,0.0038362435109600135,0.004440299930706937,0.007099173264516256,0.0
2018-12-19 15:00:00,2018-12-18 21:00:00,1.70515,3478,0.007072189766333725,1.6951920833333334,1.6924379559118237,2,0,0.0031809556566904096,0.002457098101714017,0.009320227302024977,0.0
2018-12-19 16:00:00,2018-12-19 03:00:00,1.70333,3748,0.007699840454749696,1.698045,1.7020233466933867,2,0,0.004298838809702055,0.006958727192917903,0.006122989664492318,0.0
2018-12-19 18:00:00,2018-12-18 19:00:00,1.7032,3478,0.011947091352753514,1.6942016666666666,1.6921038076152304,2,0,0.003407922637460814,0.003551891982525257,0.004624357690113712,0.0
2018-12-19 19:00:00,2018-12-18 20:00:00,1.70311,3478,0.010011987515010643,1.6947383333333332,1.6923131062124248,2,0,0.0022689583099442245,0.0036138383266879352,0.00645790564904769,0.0
2018-12-19 21:00:00,2018-12-19 21:00:00,1.7032,3478,0.008125879449437878,1.7024533333333334,1.7027782765531063,2,0,0.004111838617189223,0.0026478474057711754,0.004902144273353447,0.0
2018-12-20 03:00:00,2018-12-19 04:00:00,1.7044400000000002,3478,0.0099514381734378,1.6984966666666663,1.7021850701402803,3,0,0.005620527350090443,0.003987270952010347,0.004873430217104735,0.0
2018-12-20 04:00:00,2018-12-19 05:00:00,1.70524,3478,0.008240715147785016,1.699005833333333,1.7024007014028055,3,0,0.0042879940957636364,0.0023334301491604315,0.005644001998627024,0.0
2018-12-20 05:00:00,2018-12-19 06:00:00,1.70295,3478,0.008105922655658127,1.699555,1.702635110220441,3,0,0.004232952039101789,0.0023192756172198963,0.003334106039793117,0.0
2018-12-20 06:00:00,2018-12-19 07:00:00,1.70308,3478,0.008883898327638473,1.7000183333333334,1.7027165130260522,3,0,0.001707622311234891,0.0023579376552527176,0.002614727018840135,0.0
2018-12-20 07:00:00,2018-12-19 08:00:00,1.7030599999999998,3478,0.011277532258452405,1.7004841666666666,1.7027979158316633,3,0,0.0024258925379483376,0.0034840603372130463,0.0010802194520767028,0.0
2018-12-20 08:00:00,2018-12-19 09:00:00,1.70675,3478,0.012645737414914704,1.7009575,1.702876873747495,3,0,0.0028165216912177105,0.004576665779601807,0.0041015888494040365,0.0
2018-12-20 09:00:00,2018-12-19 10:00:00,1.7053599999999998,3478,0.013140446297549513,1.7014670833333332,1.7029272545090182,3,0,0.0033239179209221263,0.0044707668454040395,0.0018859326062381496,0.0
