my_dates,dt_start,start,label,tp,before_avg,before_density,day_of_week,kind,red_diff,blu_diff,diff_to_first,result
2018-12-04 21:00:00,2018-12-03 22:00:00,0.75568,3478,0.006856809731057068,0.75277375,0.7522115831663326,1,0,0.001916625066644695,0.001474653655711755,0.0002356097225155729,1.0
2018-12-04 22:00:00,2018-12-03 23:00:00,0.7564,3478,0.006323247085906036,0.7527866666666667,0.7522187975951904,1,0,0.0018902143210820512,0.001315430714659338,0.0010206429632070302,1.0
2018-12-05 17:00:00,2018-12-04 23:00:00,0.75189,3478,0.005962667099808749,0.7551308333333333,0.7557995390781562,2,1,0.0017088160403667676,0.0010545601867936183,9.920099287330508e-05,0.0
2018-12-05 17:00:00,2018-12-05,0.7519899999999999,3478,0.005503203739257279,0.7549429166666667,0.7556990380761522,2,1,0.0016997537261708162,0.0008796077141622892,0.0003810066482546892,0.0
2018-12-05 17:00:00,2018-12-05 02:00:00,0.75198,3478,0.00548374525258466,0.7546245833333334,0.7555608416833667,2,1,0.001673372157426356,0.00019823635946236704,0.0007304055404985245,0.0
2018-12-05 17:00:00,2018-12-05 08:00:00,0.75217,3478,0.0047645298471571396,0.7537125,0.7524574148296592,2,1,0.001702547842475921,0.0024546170790576967,0.00016291566198667343,0.0
2018-12-05 17:00:00,2018-12-05 17:00:00,0.74616,3478,0.004868051293941411,0.7524125,0.7521391783567134,2,1,0.0007546222155841997,0.0009690750244777393,0.0030702454836619712,0.0
2018-12-05 17:00:00,2018-12-05 01:00:00,0.75225,3478,0.005426773757145176,0.75477875,0.7556299398797595,2,1,0.0011075191441816123,0.0008951516718700426,7.551816044482074e-05,0.0
2018-12-06 11:00:00,2018-12-06 10:00:00,0.7440100000000001,3478,0.0032297886976662147,0.74694125,0.7451001603206413,3,1,0.0002724260432991344,0.0014419742148514825,0.0009253625270215783,0.0
2018-12-06 14:00:00,2018-12-06 08:00:00,0.7442,4387,0.004224097532712357,0.7475854166666667,0.7452306012024048,3,1,-0.0002059235288550676,-0.0013804719612052765,0.0005948735794314429,0.0
2018-12-06 17:00:00,2018-12-06 05:00:00,0.74358,3748,0.009739071131298571,0.7486645833333333,0.7517739078156312,3,1,0.004591029881610864,0.005472713335451185,0.0009289754527006533,0.0
2018-12-07 15:00:00,2018-12-06 16:00:00,0.7388,3478,0.00404275956075506,0.744735,0.7447145290581162,4,1,0.0003193804396173228,0.0019627815861481546,0.00456768587841916,1.0
2018-12-07 16:00:00,2018-12-06 17:00:00,0.73882,3478,0.007918057218131214,0.7441766666666667,0.7447225651302605,4,1,0.0010351933153722737,0.004481811103922428,0.0010257997584970366,1.0
2018-12-11 20:00:00,2018-12-11 11:00:00,0.73558,3478,0.004693666866440015,0.7392070833333333,0.7382949699398798,1,1,0.0021231492677794557,0.0017278729724841124,0.0008713819040341297,1.0
2018-12-11 20:00:00,2018-12-10 21:00:00,0.73783,3478,0.0072879663091697236,0.7425354166666667,0.7413770140280561,1,1,0.0014620897916485245,0.001721787680012743,0.0009965374895537504,1.0
2018-12-11 21:00:00,2018-12-11 09:00:00,0.73734,3478,0.003422288214996128,0.7397325,0.738387134268537,1,1,0.00211791918213744,0.0011237042312942649,0.0007003117311386031,1.0
2018-12-11 21:00:00,2018-12-11 08:00:00,0.73785,3487,0.003076226530751014,0.7399433333333334,0.7384452505010021,1,1,0.0008336784185393188,-0.0003746964960361643,0.0006028353256146701,1.0
2018-12-11 21:00:00,2018-12-10 22:00:00,0.73825,3478,0.0071839693372252045,0.7426683333333333,0.7413770140280561,1,1,0.001169244059620822,0.001568772203977331,0.0007290832163715509,1.0
2018-12-11 21:00:00,2018-12-11 10:00:00,0.73605,3478,0.003712843282209111,0.7395083333333333,0.7383269338677355,1,1,0.002078966924537351,0.0015201013525769635,0.0016028318051454216,1.0
2018-12-11 22:00:00,2018-12-10 23:00:00,0.7387600000000001,3478,0.006977086928385612,0.7426833333333334,0.7413770140280561,1,1,0.0010093526701180355,0.0015252893371950904,0.0002444205131888477,1.0
2018-12-11 23:00:00,2018-12-11,0.73912,3478,0.006901508595561712,0.7414504166666667,0.7427366533066132,1,1,0.0010191059169117887,0.0015998238588922351,0.0009435769839496457,1.0
2018-12-12 00:00:00,2018-12-11 01:00:00,0.73851,3478,0.0068200790810388785,0.7413083333333333,0.7427478557114228,2,1,0.0009940614118276736,0.001337728485843015,0.0015543265172394127,1.0
2018-12-12 01:00:00,2018-12-11 02:00:00,0.73823,3478,0.00546881237354746,0.7411429166666667,0.7427590581162324,2,1,0.0010839058062280804,5.8257273031103736e-05,0.0030189456587159658,1.0
2018-12-12 02:00:00,2018-12-11 03:00:00,0.73816,3478,0.00483168849023119,0.7409366666666667,0.7427254509018035,2,1,0.0018218344471394585,0.0004465863562933548,0.0033284778868334364,1.0
2018-12-12 03:00:00,2018-12-11 04:00:00,0.73805,3487,0.004590503932656476,0.740755,0.7427366533066132,2,1,0.00037923136857243023,-0.00018411809247820263,0.0031075076494314624,1.0
2018-12-12 06:00:00,2018-12-11 07:00:00,0.7376199999999999,3478,0.00419358496987432,0.74014875,0.7385053907815631,2,1,0.0017558838998191773,0.0004289096190628338,0.0007380001364698519,1.0
2018-12-13 14:00:00,2018-12-12 15:00:00,0.74459,3478,0.004884194971534028,0.74164625,0.7419565931863727,3,0,0.0008312753390437022,0.0010008000461773081,0.00012690547822513665,1.0
2018-12-14 08:00:00,2018-12-13 09:00:00,0.7429,3478,0.0036360284286997,0.7436795833333333,0.7439439078156312,4,1,0.0016333122606980721,0.0007368709765901428,3.0416550225287328e-05,1.0
2018-12-18 11:00:00,2018-12-18 08:00:00,0.74112,3478,0.0026052404690261053,0.7415495833333333,0.7404455711422846,1,1,0.00015847013076719652,0.0002733823620912901,5.6932956955635376e-05,0.0
2018-12-18 13:00:00,2018-12-17 14:00:00,0.74134,3478,0.005797856089303721,0.7437375,0.7441218436873748,1,1,0.0013556398564003036,0.0011918760983743448,0.0006660483618207147,0.0
2018-12-18 13:00:00,2018-12-17 15:00:00,0.7403,3478,0.0055070579357534575,0.74385125,0.7440979358717436,1,1,0.001250703963342037,0.001350852237670508,0.002116569204664853,0.0
2018-12-18 13:00:00,2018-12-18 09:00:00,0.7404,3478,0.002866564092260604,0.74137875,0.7404667334669338,1,1,0.000802388798678999,0.000633424327362242,0.0001445938310636885,0.0
2018-12-18 15:00:00,2018-12-18 07:00:00,0.74068,3478,0.004232815654906075,0.7417516666666667,0.740447134268537,1,1,0.0015970686890033337,0.00040465807044121066,0.00046508879736961717,0.0
2018-12-18 15:00:00,2018-12-17 16:00:00,0.7406,3478,0.00641142671130579,0.7439266666666666,0.74410374749499,1,1,0.0014329171237726925,0.0017823919099934082,0.0012067599125927806,0.0
2018-12-18 18:00:00,2018-12-17 19:00:00,0.74051,3478,0.008225098694599975,0.7440766666666667,0.744126993987976,1,1,0.0015232323000484715,0.0013498785499107544,0.0007983296488478507,0.0
2018-12-18 18:00:00,2018-12-18 05:00:00,0.74035,3487,0.004760590857414315,0.74219,0.7404985370741483,1,1,0.0004584592664216292,-0.0006417300458969598,0.0002408739846173624,0.0
2018-12-18 19:00:00,2018-12-18 04:00:00,0.7402,3478,0.005621061616432278,0.7424204166666667,0.740544629258517,1,1,0.0004955001466213638,0.0005122262385857114,8.383618991625319e-05,0.0
2018-12-18 20:00:00,2018-12-17 21:00:00,0.74012,3478,0.0078577290352978,0.7441729166666666,0.7438743286573146,1,1,0.0012824737698854394,0.0011038402333471977,0.0007264151900842063,0.0
