my_dates,dt_start,start,label,tp,before_avg,before_density,day_of_week,kind,red_diff,blu_diff,diff_to_first,result
2018-12-05 04:00:00,2018-12-04 05:00:00,0.69343,4387,0.003746876406914179,0.6907579166666666,0.6909466132264529,2,0,-0.00029570674353762705,-0.0009626221013603332,0.0010876154967125462,1.0
2018-12-05 05:00:00,2018-12-04 06:00:00,0.69288,4387,0.0046250000179668405,0.6909491666666666,0.6909504809619239,2,0,-0.00036904690706540677,-0.0012853653110408425,0.0002767954922924254,1.0
2018-12-05 06:00:00,2018-12-04 07:00:00,0.69271,3478,0.004894499655386575,0.6910954166666666,0.6909504809619239,2,0,0.0008537200774216824,0.00032766571664244465,0.00038864460901188996,1.0
2018-12-05 07:00:00,2018-12-04 08:00:00,0.69281,3478,0.004980424811831585,0.6912395833333334,0.6909530460921844,2,0,0.0008537344822269199,0.00044723552249237297,0.0004746609181631722,1.0
2018-12-05 08:00:00,2018-12-04 09:00:00,0.6926800000000001,3478,0.005169860942521809,0.6913854166666666,0.6909474549098197,2,0,0.0006741003643887522,0.0006302065776505605,0.0004353007150744713,1.0
2018-12-05 09:00:00,2018-12-04 10:00:00,0.69305,3478,0.005933415048952284,0.6915029166666666,0.6909573747494989,2,0,0.0005577164990447914,0.0011172072163120328,0.0008349764684389972,1.0
2018-12-06 03:00:00,2018-12-05 23:00:00,0.6877300000000001,3487,0.004265718476611502,0.6903733333333334,0.6911056513026052,3,1,4.051795046700057e-06,-0.0012232507992493427,6.894362403853105e-05,0.0
2018-12-06 04:00:00,2018-12-05 22:00:00,0.68742,3478,0.004876028775773643,0.6905279166666667,0.6910840080160321,3,1,0.001964521319176793,0.0008839581834669819,0.0003731206567821888,0.0
2018-12-06 04:00:00,2018-12-05 20:00:00,0.68721,3478,0.004581320078783979,0.6908516666666666,0.6909507214428858,3,1,0.0017682725000106594,0.0014690274298831962,0.0005220405063470769,0.0
2018-12-06 05:00:00,2018-12-05 21:00:00,0.68708,3478,0.00497298017217429,0.6906808333333333,0.6909908817635271,3,1,0.0019323623929929925,0.0010137313746791943,0.0005680036213797647,0.0
2018-12-06 16:00:00,2018-12-06 08:00:00,0.68509,3478,0.0050628935371266354,0.6881725000000001,0.6877165330661323,3,1,0.002190018512589265,0.0019840126956343074,0.00034174584194390784,0.0
2018-12-07 16:00:00,2018-12-06 17:00:00,0.68258,3478,0.003732050329382175,0.6858104166666666,0.6849409018036071,4,1,0.0013055095062510789,0.0011577859947140554,0.00012322067842063245,0.0
2018-12-07 17:00:00,2018-12-06 18:00:00,0.68224,3478,0.0035803358904329396,0.6855600000000001,0.6849276152304611,4,1,0.0011164500328083582,0.0005907867716248294,0.0005578565343216102,0.0
2018-12-07 17:00:00,2018-12-07,0.6825,3478,0.003378556317247039,0.6842016666666667,0.6847260721442886,4,1,0.0008162621704963513,0.0011305488494923743,2.3359261274391585e-05,0.0
2018-12-07 18:00:00,2018-12-06 19:00:00,0.68188,3478,0.0037455777842011493,0.6852966666666667,0.6849174148296594,4,1,0.0010714907021882603,0.0007872942611557576,0.0006547387061810461,0.0
2018-12-07 19:00:00,2018-12-06 20:00:00,0.68197,3478,0.004163123940448711,0.68502875,0.6849046492985973,4,1,0.0011392705284527516,0.00098112099426495,0.0001924556141759126,0.0
2018-12-07 19:00:00,2018-12-06 21:00:00,0.68181,3478,0.00438267492983202,0.6848104166666666,0.6848812024048097,4,1,0.0016854540238124829,0.001442958228343394,0.0005314783285531588,0.0
2018-12-10 23:00:00,2018-12-10,0.67835,3478,0.003674331533633501,0.6817733333333333,0.6827845691382766,0,1,0.0016553682234492495,0.0013720706173964148,0.003140350062295072,0.0
2018-12-11 00:00:00,2018-12-10 02:00:00,0.67905,3478,0.003569287160545054,0.68167,0.6827622044088176,1,1,0.001216322684469917,0.0008794059241905572,0.0025141164601506505,0.0
2018-12-11 00:00:00,2018-12-10 01:00:00,0.67715,3478,0.003569745536134983,0.6817417391304348,0.6828181162324649,1,1,0.00130514195273701,0.0008337392920890753,0.004434356393137384,0.0
2018-12-11 02:00:00,2018-12-10 03:00:00,0.6801699999999999,3478,0.004291390719913246,0.6816028571428572,0.6827174749498998,1,1,0.0012921507200271964,0.0013819333014376545,0.000594959480546442,0.0
2018-12-11 03:00:00,2018-12-10 04:00:00,0.67988,3478,0.00454774549869741,0.6815685,0.6827733867735472,1,1,0.0011188930650103401,0.0009684956754933973,0.0005851437769228697,0.0
2018-12-11 10:00:00,2018-12-10 21:00:00,0.67988,3478,0.004350001982473262,0.6822395833333333,0.6827733867735472,1,1,0.0017268582200004046,0.0008861888769391424,0.0010827900574942317,0.0
2018-12-11 10:00:00,2018-12-10 22:00:00,0.6802,3478,0.004683734715691279,0.6821254166666667,0.6828069338677355,1,1,0.00195407130242109,0.0009574511663891226,0.0007276486533647207,0.0
2018-12-11 15:00:00,2018-12-11 11:00:00,0.67792,3478,0.005571668721818912,0.6803041666666667,0.6802657114228456,1,1,0.0009488843239230382,0.0012264907298149552,6.84244435141812e-05,1.0
2018-12-11 16:00:00,2018-12-10 17:00:00,0.68071,3478,0.003361042763124323,0.682675,0.6824447494989979,1,1,0.0012486095436113898,0.0013212440215202292,0.0006067000140174139,1.0
2018-12-11 17:00:00,2018-12-10 18:00:00,0.6804100000000001,3478,0.0033443597978971558,0.6825854166666666,0.6825528857715429,1,1,0.0011470545586769187,0.0007868727640486518,0.0010465745943538662,1.0
